Fiscal_Year,Week_Index,Season,Partner,Category,Planned_Units,Allocated_Units,Backorder_Units,Actual_Units,Actual_Revenue,Actual_GM_Dollars,Avg_Fill_Rate,Avg_Forecast_Accuracy,Avg_Markdown_Rate,Actual_GM_Pct
2025,94,Holiday,Macy's,Men's Denim,34,9,25,9,455.69,197.22,0.21214285714285716,0.22171428571428572,0.178,0.433
2025,94,Holiday,Macy's,Outerwear,27,16,11,15,989.39,320.21000000000004,0.514,0.456,0.18700000000000003,0.324
2025,94,Holiday,Macy's,Seasonal Capsule,22,22,0,20,997.84,420.7,1.0,0.8949999999999999,0.12179999999999999,0.422
2025,94,Holiday,Macy's,Tops & Blouses,94,32,62,32,934.8199999999999,435.43,0.28844444444444445,0.28844444444444445,0.1811111111111111,0.466
2025,94,Holiday,Macy's,Women's Denim,17,9,8,9,356.08000000000004,162.34,0.472,0.49433333333333335,0.19266666666666665,0.456
2025,94,Holiday,Nordstrom,Accessories,13,0,13,0,0.0,0.0,0.0,0.0,0.19000000000000003,
2025,94,Holiday,Nordstrom,Activewear,14,0,14,0,0.0,0.0,0.0,0.0,0.19025,
2025,94,Holiday,Nordstrom,Aerie Intimates,19,8,11,7,192.15,103.53999999999999,0.375,0.3655,0.18075,0.539
2025,94,Holiday,Nordstrom,Graphic Tees,17,9,8,9,212.22,119.43,0.2,0.175,0.1778,0.563
2025,94,Holiday,Nordstrom,Loungewear,5,0,5,0,0.0,0.0,0.0,0.0,0.208,
2025,94,Holiday,Nordstrom,Men's Denim,26,3,23,3,174.84,79.23,0.09999999999999999,0.09999999999999999,0.1945,0.453
2025,94,Holiday,Nordstrom,Outerwear,26,0,26,0,0.0,0.0,0.0,0.0,0.1765,
2025,94,Holiday,Nordstrom,Seasonal Capsule,11,9,2,9,509.77,207.70000000000002,0.75,0.75,0.14425,0.407
2025,94,Holiday,Nordstrom,Tops & Blouses,56,3,53,3,97.74,43.86,0.0385,0.035666666666666666,0.17816666666666667,0.449
2025,94,Holiday,Nordstrom,Women's Denim,10,0,10,0,0.0,0.0,0.0,0.0,0.19599999999999998,
2025,94,Holiday,NuOrder_Direct,Accessories,5,4,1,4,92.82,46.56,0.8333333333333334,0.8333333333333334,0.18000000000000002,0.502
2025,94,Holiday,NuOrder_Direct,Activewear,21,21,0,19,811.48,367.99,1.0,0.9385999999999999,0.1934,0.453
2025,94,Holiday,NuOrder_Direct,Aerie Intimates,28,17,11,16,371.98,168.97,0.7792,0.7974,0.19180000000000003,0.454
2025,94,Holiday,NuOrder_Direct,Graphic Tees,5,4,1,4,72.12,35.69,0.8333333333333334,0.8333333333333334,0.17633333333333334,0.495
2025,94,Holiday,NuOrder_Direct,Loungewear,18,12,6,12,390.7,188.72,0.72,0.72,0.1976,0.483
2025,94,Holiday,NuOrder_Direct,Men's Denim,13,11,2,11,579.48,236.91,0.9334,0.96,0.18639999999999998,0.409
2025,94,Holiday,NuOrder_Direct,Outerwear,7,7,0,7,611.78,208.6,1.0,1.0,0.176,0.341
2025,94,Holiday,NuOrder_Direct,Seasonal Capsule,4,4,0,4,146.84,61.59,1.0,1.0,0.091,0.419
2025,94,Holiday,NuOrder_Direct,Tops & Blouses,23,19,4,18,632.34,309.11,0.6611666666666667,0.6,0.19099999999999998,0.489
2025,94,Holiday,NuOrder_Direct,Women's Denim,12,12,0,12,592.96,271.2,1.0,1.0,0.18080000000000002,0.457
2025,94,Holiday,Zappos,Accessories,6,0,6,0,0.0,0.0,0.0,0.0,0.19366666666666665,
2025,94,Holiday,Zappos,Activewear,2,0,2,0,0.0,0.0,0.0,0.0,0.20400000000000001,
2025,94,Holiday,Zappos,Aerie Intimates,12,0,12,0,0.0,0.0,0.0,0.0,0.18400000000000002,
2025,94,Holiday,Zappos,Graphic Tees,11,0,11,0,0.0,0.0,0.0,0.0,0.18066666666666667,
2025,94,Holiday,Zappos,Men's Denim,13,0,13,0,0.0,0.0,0.0,0.0,0.1934,
2025,94,Holiday,Zappos,Outerwear,10,0,10,0,0.0,0.0,0.0,0.0,0.179,
2025,94,Holiday,Zappos,Seasonal Capsule,8,8,0,8,308.57,125.76,1.0,1.0,0.08775,0.408
2025,94,Holiday,Zappos,Tops & Blouses,5,0,5,0,0.0,0.0,0.0,0.0,0.193,
2025,94,Holiday,Zappos,Women's Denim,2,0,2,0,0.0,0.0,0.0,0.0,0.208,
2025,95,Holiday,Amazon,Accessories,19,3,16,3,34.14,16.95,0.06825,0.0625,0.1815,0.496
2025,95,Holiday,Amazon,Activewear,26,0,26,0,0.0,0.0,0.0,0.0,0.193,
2025,95,Holiday,Amazon,Aerie Intimates,21,0,21,0,0.0,0.0,0.0,0.0,0.1805,
2025,95,Holiday,Amazon,Graphic Tees,42,0,42,0,0.0,0.0,0.0,0.0,0.1808,
2025,95,Holiday,Amazon,Loungewear,11,0,11,0,0.0,0.0,0.0,0.0,0.188,
2025,95,Holiday,Amazon,Men's Denim,43,0,43,0,0.0,0.0,0.0,0.0,0.1895,
2025,95,Holiday,Amazon,Outerwear,35,0,35,0,0.0,0.0,0.0,0.0,0.181,
2025,95,Holiday,Amazon,Seasonal Capsule,23,18,5,17,940.49,379.48,0.6666666666666666,0.622,0.13183333333333333,0.403
2025,95,Holiday,Amazon,Tops & Blouses,77,0,77,0,0.0,0.0,0.0,0.0,0.18375,
2025,95,Holiday,Amazon,Women's Denim,37,0,37,0,0.0,0.0,0.0,0.0,0.18966666666666665,
2025,95,Holiday,Macy's,Accessories,11,3,8,3,76.99000000000001,38.09,0.3,0.3,0.19419999999999998,0.495
2025,95,Holiday,Macy's,Activewear,32,1,31,1,22.37,9.05,0.0666,0.0666,0.1876,0.405
2025,95,Holiday,Macy's,Aerie Intimates,26,4,22,4,111.04,51.0,0.10266666666666667,0.12133333333333333,0.18466666666666667,0.459
2025,95,Holiday,Macy's,Graphic Tees,18,11,7,11,190.64,105.49,0.44925,0.491,0.1885,0.553
2025,95,Holiday,Macy's,Loungewear,18,2,16,2,81.3,43.54,0.0625,0.0625,0.1965,0.536
2025,95,Holiday,Macy's,Men's Denim,25,11,14,10,486.22,196.63,0.3387142857142857,0.31842857142857145,0.19414285714285714,0.404
2025,95,Holiday,Macy's,Outerwear,30,14,16,13,869.61,279.53,0.3726666666666667,0.3333333333333333,0.18899999999999997,0.321
2025,95,Holiday,Macy's,Seasonal Capsule,26,25,1,25,1165.8899999999999,473.84000000000003,0.95,0.9214,0.1352,0.406
2025,95,Holiday,Macy's,Tops & Blouses,87,35,52,35,1005.19,459.78000000000003,0.3325555555555556,0.3247777777777778,0.18566666666666667,0.457
2025,95,Holiday,Macy's,Women's Denim,17,4,13,4,153.82,69.44,0.18066666666666667,0.19166666666666665,0.19000000000000003,0.451
2025,95,Holiday,Nordstrom,Accessories,9,1,8,1,23.85,11.46,0.1,0.1,0.18180000000000002,0.481
2025,95,Holiday,Nordstrom,Activewear,12,0,12,0,0.0,0.0,0.0,0.0,0.18866666666666668,
2025,95,Holiday,Nordstrom,Aerie Intimates,20,4,16,4,113.08,60.24,0.06675,0.05875,0.19375,0.533
2025,95,Holiday,Nordstrom,Graphic Tees,17,7,10,7,165.2,93.03,0.15560000000000002,0.13999999999999999,0.1792,0.563
2025,95,Holiday,Nordstrom,Loungewear,6,0,6,0,0.0,0.0,0.0,0.0,0.20350000000000001,
2025,95,Holiday,Nordstrom,Men's Denim,21,4,17,4,231.92,104.44,0.13340000000000002,0.1142,0.191,0.45
2025,95,Holiday,Nordstrom,Outerwear,21,0,21,0,0.0,0.0,0.0,0.0,0.18675,
2025,95,Holiday,Nordstrom,Seasonal Capsule,11,9,2,9,505.87,203.8,0.75,0.70825,0.1495,0.403
2025,95,Holiday,Nordstrom,Tops & Blouses,52,2,50,2,65.2,29.28,0.027833333333333335,0.027833333333333335,0.18200000000000002,0.449
2025,95,Holiday,Nordstrom,Women's Denim,9,1,8,1,55.16,22.49,0.16666666666666666,0.16666666666666666,0.19533333333333333,0.408
2025,95,Holiday,NuOrder_Direct,Accessories,6,6,0,6,145.4,74.76,1.0,1.0,0.182,0.514
2025,95,Holiday,NuOrder_Direct,Activewear,20,17,3,15,647.3,292.94,0.9125,0.82075,0.19025,0.453
2025,95,Holiday,NuOrder_Direct,Aerie Intimates,21,15,6,14,334.46000000000004,153.36,0.625,0.575,0.186,0.459
2025,95,Holiday,NuOrder_Direct,Graphic Tees,6,4,2,4,71.35,34.92,0.625,0.625,0.1855,0.489
2025,95,Holiday,NuOrder_Direct,Loungewear,12,6,6,6,242.14000000000001,123.72999999999999,0.5,0.5276666666666666,0.19199999999999998,0.511
2025,95,Holiday,NuOrder_Direct,Men's Denim,8,8,0,8,451.55,197.76000000000002,1.0,1.0,0.184,0.438
2025,95,Holiday,NuOrder_Direct,Outerwear,9,9,0,9,757.47,246.89999999999998,1.0,1.0,0.194,0.326
2025,95,Holiday,NuOrder_Direct,Seasonal Capsule,4,4,0,4,142.74,57.49,1.0,1.0,0.11499999999999999,0.403
2025,95,Holiday,NuOrder_Direct,Tops & Blouses,20,16,4,16,549.37,270.33,0.8028000000000001,0.7262000000000001,0.196,0.492
2025,95,Holiday,NuOrder_Direct,Women's Denim,12,8,4,8,400.96999999999997,181.42,0.6334,0.6334,0.18839999999999998,0.452
2025,95,Holiday,Zappos,Accessories,5,0,5,0,0.0,0.0,0.0,0.0,0.2005,
2025,95,Holiday,Zappos,Aerie Intimates,10,0,10,0,0.0,0.0,0.0,0.0,0.182,
2025,95,Holiday,Zappos,Graphic Tees,8,0,8,0,0.0,0.0,0.0,0.0,0.19366666666666665,
2025,95,Holiday,Zappos,Men's Denim,8,0,8,0,0.0,0.0,0.0,0.0,0.19399999999999998,
2025,95,Holiday,Zappos,Outerwear,8,0,8,0,0.0,0.0,0.0,0.0,0.189,
2025,95,Holiday,Zappos,Seasonal Capsule,8,8,0,8,304.7,121.88999999999999,1.0,1.0,0.098,0.4
2025,95,Holiday,Zappos,Tops & Blouses,4,0,4,0,0.0,0.0,0.0,0.0,0.206,
2025,95,Holiday,Zappos,Women's Denim,2,0,2,0,0.0,0.0,0.0,0.0,0.205,
2025,96,Holiday,Amazon,Accessories,23,2,21,2,22.72,11.26,0.0385,0.04175,0.18375,0.496
2025,96,Holiday,Amazon,Activewear,30,0,30,0,0.0,0.0,0.0,0.0,0.1915,
2025,96,Holiday,Amazon,Aerie Intimates,25,0,25,0,0.0,0.0,0.0,0.0,0.174,
2025,96,Holiday,Amazon,Graphic Tees,38,0,38,0,0.0,0.0,0.0,0.0,0.1888,
2025,96,Holiday,Amazon,Loungewear,10,0,10,0,0.0,0.0,0.0,0.0,0.182,
2025,96,Holiday,Amazon,Men's Denim,34,1,33,1,56.91,25.04,0.022333333333333334,0.023666666666666666,0.19533333333333333,0.44
2025,96,Holiday,Amazon,Outerwear,44,0,44,0,0.0,0.0,0.0,0.0,0.1945,
2025,96,Holiday,Amazon,Seasonal Capsule,31,25,6,25,1401.45,560.41,0.7142857142857143,0.6795714285714285,0.14385714285714288,0.4
2025,96,Holiday,Amazon,Tops & Blouses,81,0,81,0,0.0,0.0,0.0,0.0,0.1965,
2025,96,Holiday,Amazon,Women's Denim,43,0,43,0,0.0,0.0,0.0,0.0,0.1924,
2025,96,Holiday,Macy's,Accessories,14,1,13,1,27.07,12.84,0.04,0.04,0.1868,0.474
2025,96,Holiday,Macy's,Activewear,23,5,18,5,232.89,103.37,0.14575,0.14575,0.18625,0.444
2025,96,Holiday,Macy's,Aerie Intimates,26,7,19,6,165.84,75.78,0.17933333333333334,0.16666666666666666,0.19033333333333333,0.457
2025,96,Holiday,Macy's,Graphic Tees,17,7,10,7,122.12,67.63,0.31975,0.3375,0.18725,0.554
2025,96,Holiday,Macy's,Loungewear,9,1,8,1,40.73,21.85,0.0625,0.0625,0.1945,0.536
2025,96,Holiday,Macy's,Men's Denim,21,9,12,9,429.9,182.60999999999999,0.3285,0.34450000000000003,0.19033333333333333,0.425
2025,96,Holiday,Macy's,Outerwear,26,11,15,11,562.87,183.26,0.262,0.282,0.19499999999999998,0.326
2025,96,Holiday,Macy's,Seasonal Capsule,28,26,2,25,1220.34,490.28,0.9,0.7778,0.14279999999999998,0.402
2025,96,Holiday,Macy's,Tops & Blouses,106,34,72,30,857.6500000000001,394.62,0.3492222222222222,0.33411111111111114,0.18355555555555558,0.46
2025,96,Holiday,Macy's,Women's Denim,7,4,3,4,149.28,68.68,0.571,0.667,0.183,0.46
2025,96,Holiday,Nordstrom,Accessories,8,1,7,1,23.66,11.27,0.1,0.1,0.18719999999999998,0.476
2025,96,Holiday,Nordstrom,Activewear,6,1,5,1,24.17,11.97,0.3333333333333333,0.3333333333333333,0.18999999999999997,0.495
2025,96,Holiday,Nordstrom,Aerie Intimates,18,8,10,7,197.89,105.42,0.17766666666666667,0.146,0.18633333333333332,0.533
2025,96,Holiday,Nordstrom,Graphic Tees,16,5,11,5,116.25,64.7,0.125,0.125,0.1874,0.557
2025,96,Holiday,Nordstrom,Loungewear,6,0,6,0,0.0,0.0,0.0,0.0,0.1935,
2025,96,Holiday,Nordstrom,Men's Denim,19,7,12,7,402.78,179.69,0.25,0.25,0.189,0.446
2025,96,Holiday,Nordstrom,Outerwear,20,0,20,0,0.0,0.0,0.0,0.0,0.1965,
2025,96,Holiday,Nordstrom,Seasonal Capsule,13,9,4,9,478.58000000000004,189.14999999999998,0.5,0.5,0.1605,0.395
2025,96,Holiday,Nordstrom,Tops & Blouses,52,2,50,2,65.3,29.38,0.027833333333333335,0.027833333333333335,0.1875,0.45
2025,96,Holiday,Nordstrom,Women's Denim,2,1,1,1,54.3,21.63,0.5,0.5,0.188,0.398
2025,96,Holiday,NuOrder_Direct,Accessories,7,6,1,6,149.03,72.8,0.875,0.875,0.20125,0.488
2025,96,Holiday,NuOrder_Direct,Activewear,10,10,0,9,435.0,189.79,1.0,0.9583333333333334,0.18566666666666665,0.436
2025,96,Holiday,NuOrder_Direct,Aerie Intimates,19,14,5,14,346.86,158.9,0.6666666666666666,0.657,0.18900000000000003,0.458
2025,96,Holiday,NuOrder_Direct,Graphic Tees,5,4,1,4,70.67,34.24,0.8333333333333334,0.8333333333333334,0.18999999999999997,0.485
2025,96,Holiday,NuOrder_Direct,Loungewear,7,5,2,5,197.18,100.64,0.6665,0.5665,0.1945,0.51
2025,96,Holiday,NuOrder_Direct,Men's Denim,5,4,1,4,219.8,96.53,0.6666666666666666,0.6666666666666666,0.19366666666666665,0.439
2025,96,Holiday,NuOrder_Direct,Outerwear,7,7,0,6,504.14,163.76,1.0,0.9,0.1965,0.325
2025,96,Holiday,NuOrder_Direct,Seasonal Capsule,4,4,0,4,140.56,55.31,1.0,1.0,0.1275,0.393
2025,96,Holiday,NuOrder_Direct,Tops & Blouses,21,16,5,15,520.5799999999999,259.18,0.77,0.7312000000000001,0.1914,0.498
2025,96,Holiday,NuOrder_Direct,Women's Denim,10,6,4,6,288.5,126.58,0.75,0.7322500000000001,0.19,0.439
2025,96,Holiday,Zappos,Accessories,4,0,4,0,0.0,0.0,0.0,0.0,0.185,
2025,96,Holiday,Zappos,Aerie Intimates,8,0,8,0,0.0,0.0,0.0,0.0,0.189,
2025,96,Holiday,Zappos,Graphic Tees,10,0,10,0,0.0,0.0,0.0,0.0,0.19466666666666665,
2025,96,Holiday,Zappos,Men's Denim,8,0,8,0,0.0,0.0,0.0,0.0,0.19499999999999998,
2025,96,Holiday,Zappos,Outerwear,10,0,10,0,0.0,0.0,0.0,0.0,0.198,
2025,96,Holiday,Zappos,Seasonal Capsule,6,6,0,6,241.32999999999998,94.78,1.0,1.0,0.10975,0.393
2025,96,Holiday,Zappos,Tops & Blouses,5,0,5,0,0.0,0.0,0.0,0.0,0.185,
2025,97,Holiday,Amazon,Accessories,18,3,15,3,34.08,16.89,0.06666666666666667,0.06266666666666666,0.17833333333333334,0.496
2025,97,Holiday,Amazon,Activewear,27,0,27,0,0.0,0.0,0.0,0.0,0.19,
2025,97,Holiday,Amazon,Aerie Intimates,23,0,23,0,0.0,0.0,0.0,0.0,0.177,
2025,97,Holiday,Amazon,Graphic Tees,46,0,46,0,0.0,0.0,0.0,0.0,0.192,
2025,97,Holiday,Amazon,Loungewear,11,0,11,0,0.0,0.0,0.0,0.0,0.193,
2025,97,Holiday,Amazon,Men's Denim,24,1,23,1,56.52,24.65,0.0355,0.0385,0.1975,0.436
2025,97,Holiday,Amazon,Outerwear,36,0,36,0,0.0,0.0,0.0,0.0,0.1975,
2025,97,Holiday,Amazon,Seasonal Capsule,34,15,19,15,662.65,248.45,0.5714285714285714,0.5555714285714286,0.16157142857142856,0.375
2025,97,Holiday,Amazon,Tops & Blouses,87,0,87,0,0.0,0.0,0.0,0.0,0.1955,
2025,97,Holiday,Amazon,Women's Denim,31,0,31,0,0.0,0.0,0.0,0.0,0.195,
2025,97,Holiday,Macy's,Accessories,6,1,5,1,24.43,13.99,0.3333333333333333,0.3333333333333333,0.18299999999999997,0.573
2025,97,Holiday,Macy's,Activewear,22,3,19,3,126.3,54.88,0.1165,0.11275,0.19825,0.435
2025,97,Holiday,Macy's,Aerie Intimates,28,3,25,3,81.72,36.69,0.07133333333333333,0.07133333333333333,0.20466666666666666,0.449
2025,97,Holiday,Macy's,Graphic Tees,17,5,12,5,82.63999999999999,45.78,0.20725,0.20825,0.19675,0.554
2025,97,Holiday,Macy's,Loungewear,7,1,6,1,40.74,21.86,0.143,0.167,0.177,0.537
2025,97,Holiday,Macy's,Men's Denim,21,7,14,7,327.34,132.92000000000002,0.24159999999999998,0.2524,0.1938,0.406
2025,97,Holiday,Macy's,Outerwear,25,15,10,13,780.13,246.63,0.5415,0.4605,0.19,0.316
2025,97,Holiday,Macy's,Seasonal Capsule,22,20,2,19,842.0,332.75,0.9428000000000001,0.9028,0.1574,0.395
2025,97,Holiday,Macy's,Tops & Blouses,120,45,75,45,1228.8999999999999,542.31,0.20933333333333334,0.21155555555555555,0.1981111111111111,0.441
2025,97,Holiday,Macy's,Women's Denim,7,4,3,4,149.0,68.4,0.571,0.5,0.185,0.459
2025,97,Holiday,Nordstrom,Accessories,4,0,4,0,0.0,0.0,0.0,0.0,0.19499999999999998,
2025,97,Holiday,Nordstrom,Activewear,3,0,3,0,0.0,0.0,0.0,0.0,0.189,
2025,97,Holiday,Nordstrom,Aerie Intimates,19,7,12,7,194.95,102.48,0.146,0.12966666666666668,0.204,0.526
2025,97,Holiday,Nordstrom,Graphic Tees,16,8,8,7,159.53,87.36,0.2,0.15560000000000002,0.19119999999999998,0.548
2025,97,Holiday,Nordstrom,Men's Denim,13,6,7,6,344.16,152.94,0.3333333333333333,0.2856666666666667,0.19166666666666665,0.444
2025,97,Holiday,Nordstrom,Outerwear,22,0,22,0,0.0,0.0,0.0,0.0,0.19299999999999998,
2025,97,Holiday,Nordstrom,Seasonal Capsule,14,4,10,3,91.65,33.54,0.25,0.1875,0.1685,0.366
2025,97,Holiday,Nordstrom,Tops & Blouses,46,2,44,2,65.32,29.4,0.0364,0.0364,0.1914,0.45
2025,97,Holiday,Nordstrom,Women's Denim,1,0,1,0,0.0,0.0,0.0,0.0,0.196,
2025,97,Holiday,NuOrder_Direct,Accessories,3,2,1,2,52.64,28.26,0.75,0.75,0.1815,0.537
2025,97,Holiday,NuOrder_Direct,Activewear,11,11,0,11,552.16,248.85000000000002,1.0,1.0,0.18666666666666668,0.451
2025,97,Holiday,NuOrder_Direct,Aerie Intimates,19,13,6,12,293.12,129.91,0.625,0.5763333333333334,0.20766666666666667,0.443
2025,97,Holiday,NuOrder_Direct,Graphic Tees,6,4,2,4,71.0,34.57,0.625,0.625,0.192,0.487
2025,97,Holiday,NuOrder_Direct,Loungewear,4,4,0,4,159.32,83.8,1.0,1.0,0.195,0.526
2025,97,Holiday,NuOrder_Direct,Men's Denim,2,2,0,2,107.11,43.519999999999996,1.0,1.0,0.1845,0.406
2025,97,Holiday,NuOrder_Direct,Outerwear,5,5,0,4,369.64,118.44,1.0,1.0,0.18,0.32
2025,97,Holiday,NuOrder_Direct,Seasonal Capsule,4,4,0,4,139.78,54.53,1.0,1.0,0.133,0.39
2025,97,Holiday,NuOrder_Direct,Tops & Blouses,20,14,6,14,476.51,233.45,0.5742,0.6142,0.2,0.49
2025,97,Holiday,NuOrder_Direct,Women's Denim,9,7,2,6,299.96999999999997,130.38,0.7776666666666667,0.7666666666666666,0.19333333333333336,0.435
2025,97,Holiday,Zappos,Accessories,4,0,4,0,0.0,0.0,0.0,0.0,0.179,
2025,97,Holiday,Zappos,Aerie Intimates,7,0,7,0,0.0,0.0,0.0,0.0,0.185,
2025,97,Holiday,Zappos,Graphic Tees,10,0,10,0,0.0,0.0,0.0,0.0,0.19200000000000003,
2025,97,Holiday,Zappos,Men's Denim,8,0,8,0,0.0,0.0,0.0,0.0,0.19299999999999998,
2025,97,Holiday,Zappos,Outerwear,8,0,8,0,0.0,0.0,0.0,0.0,0.208,
2025,97,Holiday,Zappos,Seasonal Capsule,8,8,0,8,293.07,110.25999999999999,1.0,1.0,0.1325,0.376
2025,97,Holiday,Zappos,Tops & Blouses,4,0,4,0,0.0,0.0,0.0,0.0,0.204,
2025,98,Holiday,Amazon,Accessories,13,4,9,4,45.08,22.16,0.12133333333333333,0.10266666666666667,0.18866666666666668,0.492
2025,98,Holiday,Amazon,Activewear,20,0,20,0,0.0,0.0,0.0,0.0,0.20450000000000002,
2025,98,Holiday,Amazon,Aerie Intimates,23,0,23,0,0.0,0.0,0.0,0.0,0.194,
2025,98,Holiday,Amazon,Graphic Tees,36,0,36,0,0.0,0.0,0.0,0.0,0.1875,
2025,98,Holiday,Amazon,Loungewear,9,0,9,0,0.0,0.0,0.0,0.0,0.207,
2025,98,Holiday,Amazon,Men's Denim,14,0,14,0,0.0,0.0,0.0,0.0,0.19,
2025,98,Holiday,Amazon,Outerwear,36,0,36,0,0.0,0.0,0.0,0.0,0.201,
2025,98,Holiday,Amazon,Seasonal Capsule,36,9,27,9,463.12,167.71,0.31742857142857145,0.31428571428571433,0.1737142857142857,0.362
2025,98,Holiday,Amazon,Tops & Blouses,56,0,56,0,0.0,0.0,0.0,0.0,0.185,
2025,98,Holiday,Amazon,Women's Denim,37,0,37,0,0.0,0.0,0.0,0.0,0.189,
2025,98,Holiday,Macy's,Accessories,7,0,7,0,0.0,0.0,0.0,0.0,0.20266666666666666,
2025,98,Holiday,Macy's,Activewear,22,4,18,4,181.76,81.29,0.13325,0.12725,0.19475,0.447
2025,98,Holiday,Macy's,Aerie Intimates,16,1,15,1,27.04,12.03,0.0355,0.0355,0.195,0.445
2025,98,Holiday,Macy's,Graphic Tees,12,8,4,8,137.44,76.12,0.6855,0.65,0.193,0.554
2025,98,Holiday,Macy's,Loungewear,8,0,8,0,0.0,0.0,0.0,0.0,0.205,
2025,98,Holiday,Macy's,Men's Denim,16,5,11,4,176.47,77.36,0.19425,0.1665,0.1995,0.438
2025,98,Holiday,Macy's,Outerwear,22,13,9,13,697.94,221.02,0.491,0.517,0.195,0.317
2025,98,Holiday,Macy's,Seasonal Capsule,20,19,1,19,859.1600000000001,329.59000000000003,0.9334,0.8714000000000001,0.1682,0.384
2025,98,Holiday,Macy's,Tops & Blouses,52,31,21,28,802.69,362.97,0.40549999999999997,0.3725,0.19133333333333336,0.452
2025,98,Holiday,Macy's,Women's Denim,7,2,5,2,73.44,33.14,0.286,0.286,0.196,0.451
2025,98,Holiday,Nordstrom,Accessories,4,1,3,1,23.6,11.21,0.16666666666666666,0.16666666666666666,0.18866666666666668,0.475
2025,98,Holiday,Nordstrom,Activewear,3,0,3,0,0.0,0.0,0.0,0.0,0.20600000000000002,
2025,98,Holiday,Nordstrom,Aerie Intimates,14,4,10,4,109.68,56.84,0.1665,0.182,0.1995,0.518
2025,98,Holiday,Nordstrom,Graphic Tees,16,9,7,8,186.8,104.32,0.25,0.25,0.1865,0.558
2025,98,Holiday,Nordstrom,Men's Denim,14,4,10,4,230.32,102.84,0.22233333333333336,0.22233333333333336,0.19333333333333333,0.447
2025,98,Holiday,Nordstrom,Outerwear,20,0,20,0,0.0,0.0,0.0,0.0,0.19633333333333333,
2025,98,Holiday,Nordstrom,Seasonal Capsule,15,4,11,4,120.0,42.52,0.25,0.2,0.1825,0.354
2025,98,Holiday,Nordstrom,Tops & Blouses,59,2,57,2,65.22,29.3,0.02383333333333333,0.022166666666666668,0.19299999999999998,0.449
2025,98,Holiday,Nordstrom,Women's Denim,2,0,2,0,0.0,0.0,0.0,0.0,0.186,
2025,98,Holiday,NuOrder_Direct,Accessories,3,3,0,3,71.94,38.92,1.0,1.0,0.192,0.541
2025,98,Holiday,NuOrder_Direct,Activewear,11,11,0,10,489.17,214.91,1.0,0.9333333333333332,0.19633333333333333,0.439
2025,98,Holiday,NuOrder_Direct,Aerie Intimates,9,9,0,8,216.38,97.39999999999999,1.0,1.0,0.1935,0.45
2025,98,Holiday,NuOrder_Direct,Graphic Tees,3,2,1,2,36.410000000000004,16.98,0.75,0.75,0.203,0.466
2025,98,Holiday,NuOrder_Direct,Loungewear,4,4,0,4,159.28,83.76,1.0,1.0,0.195,0.526
2025,98,Holiday,NuOrder_Direct,Men's Denim,2,1,1,1,55.72,25.39,0.5,0.5,0.1805,0.456
2025,98,Holiday,NuOrder_Direct,Outerwear,5,5,0,5,450.3,136.3,1.0,1.0,0.201,0.303
2025,98,Holiday,NuOrder_Direct,Seasonal Capsule,4,4,0,4,138.68,53.43000000000001,1.0,1.0,0.14250000000000002,0.385
2025,98,Holiday,NuOrder_Direct,Tops & Blouses,13,7,6,7,225.19,110.73,0.425,0.4,0.1915,0.492
2025,98,Holiday,NuOrder_Direct,Women's Denim,9,7,2,7,346.05,149.42,0.7776666666666667,0.7776666666666667,0.19766666666666666,0.432
2025,98,Holiday,Zappos,Accessories,4,0,4,0,0.0,0.0,0.0,0.0,0.2,
2025,98,Holiday,Zappos,Aerie Intimates,8,0,8,0,0.0,0.0,0.0,0.0,0.195,
2025,98,Holiday,Zappos,Graphic Tees,8,0,8,0,0.0,0.0,0.0,0.0,0.20033333333333334,
2025,98,Holiday,Zappos,Men's Denim,5,0,5,0,0.0,0.0,0.0,0.0,0.1905,
2025,98,Holiday,Zappos,Outerwear,6,0,6,0,0.0,0.0,0.0,0.0,0.212,
2025,98,Holiday,Zappos,Seasonal Capsule,8,5,3,5,200.7,76.0,0.75,0.75,0.1425,0.379
2025,98,Holiday,Zappos,Tops & Blouses,5,0,5,0,0.0,0.0,0.0,0.0,0.205,
2025,99,Holiday,Amazon,Accessories,17,5,12,5,54.8,26.15,0.119,0.119,0.20266666666666666,0.477
2025,99,Holiday,Amazon,Activewear,21,0,21,0,0.0,0.0,0.0,0.0,0.1885,
2025,99,Holiday,Amazon,Aerie Intimates,18,0,18,0,0.0,0.0,0.0,0.0,0.191,
2025,99,Holiday,Amazon,Graphic Tees,30,0,30,0,0.0,0.0,0.0,0.0,0.19133333333333333,
2025,99,Holiday,Amazon,Loungewear,12,0,12,0,0.0,0.0,0.0,0.0,0.188,
2025,99,Holiday,Amazon,Men's Denim,11,0,11,0,0.0,0.0,0.0,0.0,0.188,
2025,99,Holiday,Amazon,Outerwear,36,0,36,0,0.0,0.0,0.0,0.0,0.203,
2025,99,Holiday,Amazon,Seasonal Capsule,29,7,22,7,397.1,140.43,0.5,0.5,0.165,0.354
2025,99,Holiday,Amazon,Tops & Blouses,44,0,44,0,0.0,0.0,0.0,0.0,0.194,
2025,99,Holiday,Amazon,Women's Denim,29,0,29,0,0.0,0.0,0.0,0.0,0.203,
2025,99,Holiday,Macy's,Accessories,7,0,7,0,0.0,0.0,0.0,0.0,0.19599999999999998,
